_id,Title,URL,Provider,Cost,Public/DOD,Time Commitment (Hours),Certificate/Degree Program,Data Topic Area,Programming Language,Base of Operations,Barrier to Entry,Self Paced vs Instructor Led,Learning type,In person vs Remote,Comment,Helpfullness Rating,vote,voteCount
60dcc2b1681e780fe958cf75,Introduction to HTML and Javascript,https://www.edx.org/course/introduction-to-html-and-javascript,edX,0,Public, ,No,"Web Development, Tutorial",HTML,Remote,,Self-paced, ,Remote,"Learn the essential skills to create an interactive web application using HTML5, JavaScript CSS, and CSS3.",,,
60dcc2b1681e780fe958cf76,A free guide to HTML,https://htmlreference.io,A free guide to all HTML elements and attributes.,0,Public, ,No,"Web Development, Tutorial",HTML,Remote,,Self-paced, ,Remote,A free guide to all HTML elements and attributes.,,,
60dcc2b1681e780fe958cf77,A Smarter Way to Learn HTML and CSS,https://www.amazon.com/Smarter-Way-Learn-HTML-CSS-ebook/dp/B00ULX5FT2,Amazon,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Book,Remote,Amazon.com: A Smarter Way to Learn HTML & CSS: Learn it faster. Remember it longer. eBook: Mark Myers: Kindle Store,,,
60dcc2b1681e780fe958cf78,HTML QuickStart Guide,https://www.clydebankmedia.com/product/html-quickstart-guide,ClydeBank Media,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Book,Remote,"HTML, Simplified
“HTML QuickStart Guide” has been specifically designed by HTML experts with ease of learning in mind to ensure you don’t get stuck, lost or lose hope in the learning process. Never again will you need to waste your time searching the internet, watching YouTube videos and paying craz…",0,0,0
60dcc2b1681e780fe958cf79,"CSS, HTML, and Web Development Interactive",https://www.bitdegree.org/course/coding-for-beginners-space-doggos,"Copyright © 2019 BitDegree.org | [email protected]",NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Video,Remote,"Coding for beginners: World’s first interactive web development Coding Tutorial. Learn web development, what is CSS & what is HTML coding for beginners!",0,0,0
60dcc2b1681e780fe958cf7a,Getting Started with HTML,https://sabe.io/classes/html,Sabe.io,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced, ,Remote,HTML is the building blocks of the web. It gives pages structure and applies meaning to content. Take this class to learn how it all works and create your own pages!,,,
60dcc2b1681e780fe958cf7b,Front-end Training in Practicum,https://practicum.yandex.com/practicum.yandex.com/frontend,Practicum by Yandex,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced, ,Remote,"During your 7 months, 10 hours a week training you will learn front-end development and build a portfolio of projects.",,,
60dcc2b1681e780fe958cf7c,HTML Coding Tutorial - CodeRepublics,https://www.coderepublics.com/HTML/html-Coding Tutorial.php,www.coderepublics.com,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced, ,Remote,"HTML Coding Tutorial : HTML is a markup language i.e. it is a way for the computers to communicate with each other, to control how text is processed and presented.. used to design web pages",0,0,0
60dcc2b1681e780fe958cf7d,Introduction to HTML,https://www.goskills.com/Course/Intro-HTML,GoSkills.com,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Video,Remote,"Designed for beginners, learn basic intro to HTML for web development tough practical Coding Tutorials and examples from award-winning instructor John Elder.",0,0,0
60dcc2b1681e780fe958cf7e,HTML Coding Tutorial by Coding TutorialBrain,https://www.Coding Tutorialbrain.com/html/html_home/,Coding TutorialBrain,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Book,Remote,"Next HTML Introduction This is the introduction to HTML Coding Tutorial and as you move further, you will notice that we have covered complete HTML from very basic to the advanced level and this Coding Tutorial is full of examples and references. HTML is very easy to understand and implement because it is divided…",0,0,0
60dcc2b1681e780fe958cf7f,Learn to Code HTML and CSS: Develop and Style Websites,,amazon.com,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Book,Remote,,,,
60dcc2b1681e780fe958cf80,HTML Coding Tutorial for Beginners,https://mdbootstrap.com/education/html/,Material Design for Bootstrap,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced, ,Remote,Learning HTML with our Coding Tutorial is super-easy. Multiple examples and online editor will help you to understand every aspect of HTML in the shortest possible way.,0,0,0
60dcc2b1681e780fe958cf81,HTML Full Course - Build a Website Coding Tutorial,https://www.youtube.com/watch?v=pQN-pnXPaVg,YouTube,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Video,Remote,Learn the basics of HTML5 and web development in this awesome course for beginners. ⭐️ Contents ⭐️ ⌨️ (0:00:00) Introduction ⌨️ (0:01:54) Choosing a Text Edi...,0,0,0
60dcc2b1681e780fe958cf82,HTML5 Coding Tutorial,,w3schools.com,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced, ,Remote,,0,0,0
60dcc2b1681e780fe958cf83,How to Code in HTML5 and CSS3,http://howtocodeinhtml.com,howtocodeinhtml.com,0,Public, ,No,"Web Development, Tutorial",HTML,Remote,,Self-paced, ,Remote,,,,
60dcc2b1681e780fe958cf84,Learn HTML5 and CSS3,https://www.codeproject.com/Learn/HTML/,CodeProject,0,Public, ,No,"Web Development, Tutorial",HTML,Remote,,Self-paced, ,Remote,"We’ve put together a series of articles from the community to lead you, step-by-step, into the wonderful world of HTML and CSS. Each article covers a single topic, with the goal of taking you from being an absolute beginner all the way to basic mastery …",,,
60dcc2b1681e780fe958cf85,"Learn to Code HTML, CSS, and Javascript",https://dash.generalassemb.ly/,Dash,NaN,Public, ,No,"Web Development, Tutorial",HTML,Remote,,Self-paced, ,Remote,Dash is a fun and free online course from General Assembly that teaches you how to program with the basics of web development tough projects you can do right in your browser. Get started today!,0,0,0
60dcc2b1681e780fe958cf86,"Building Websites with HTML, CSS and JavaScript",https://www.pluralsight.com/paths/html5,Pluralsight,299,Public,28 hours,No,"Web Development, Tutorial","HTML, CSS, JavaScript",Remote,Beginner,Self-paced,Video,Remote,"HTML5 is the newest version of the default file format for web documents. It adds new form elements, audio/video support, a drawing canvas, real-time communication, local storage, drag and drop, and more. Whether you’re writing static pages or dynamically generating HTML, you’ll need to know and un…",,,
60dcc2b1681e780fe958cf87,HTML Coding Tutorial for Beginners,http://www.youtube.com/playlist?list=PLr6-GrHUlVf_ZNmuQSXdS197Oyr1L9sPB,YouTube,0,Public, 2 hours,No,"Web Development, Tutorial",HTML,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958cf88,Coding For Designers,https://thegymnasium.com/courses/GYM/100/0/about,thegymnasium.com,0,Public,20 hours,No,"Web Development, Tutorial","HTML, CSS",Remote,Advanced,Self-paced,"Video, Interactive",Remote,This course is specifically for seasoned designers to learn basic coding,0,0,0
60dcc2b1681e780fe958cf89,"Website Development with HTML5, CSS, and Bootstrap",https://www.software-skills-training.com/Courses/html5-bootstrap-programming-course.htm,software-skills-training.com,2495,Public, 1 Month,No,"Web Development, Website Development","HTML, CSS, and Bootstrap",Remote,Intermediate ,Instructor Lead, Interactive,Remote,"This Interactive course provides a thorough introduction into the creation of a Website using HTML, CSS and Bootstrap.Extensive Interactive exercises are used toughout to reinforce learning and develop real competency.",0,0,0
60dcc2b1681e780fe958cf8a,HTML in One Month,https://onemonth.com/courses/html,onemonth.com,299,Public,1 month,Yes,"Web Development, Tutorial","HTML, CSS, FTP, SEO",Remote,Beginner,Self-paced,"Video, Interactive",Remote,Learn to Code HTML in 30 Days,,,
60dcc2b1681e780fe958cf8b,Learn HTML5 Programming By Building Projects,https://www.eduonix.com/courses/Web-Development/Learn-HTML5-Programming-By-Building-Projects,www.eduonix.com,100,Public,15.5,No,"Web Development, Tutorial",HTML5 and JavaScript,Remote,Intermediate,Self-paced,"Video, Interactive",Remote,Learn HTML5 programming in this free Coding Tutorial. Get hands-on experience while learning HTML programming by building 10 projects which include apps and games,0,0,0
60dcc2b1681e780fe958cf8c,The Missing Manual for HTML5,http://shop.oreilly.com/product/0636920029243.do,O'Reilly Media,39,Public, ,No,"Web Development, Tutorial",HTML5,Remote,Beginner,Self-paced,Book,Remote,"HTML5 is more than a markup language—it’s a collection of several independent web standards. Fortunately, this expanded guide covers everything you need in one convenient place. With st...",,,
60dcc2b1681e780fe958cf8d,A Nicer Way To Learn About HTML and CSS,http://www.htmlandcssbook.com/,htmlcssbook,15,Public, ,No,"Web Development, Tutorial","HTML, CSS",Remote,Beginner,Self-paced,Book,Remote,,,,
60dcc2b1681e780fe958cf8e,Builderbook: Learn how to Build a Full-Stack JavaScript Web Application,https://builderbook.org/book,builderbook.org,NaN,Public, ,No,"Web Development, Tutorial",Javascript,Remote,Advanced,Self-paced,Book,Remote,"Our book teaches you how to build a web app with React, Next.js, Material-UI, Express, Mongoose, MongoDB. Also learn APIs for AWS, Github, Google OAuth, Stripe, MailChimp.",,,
60dcc2b1681e780fe958cf8f,Learn JavaScript for Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project,udemy.com,NaN,Public, ,No,"Web Development, Tutorial",Javascript,Remote,Beginner,Self-paced,Video,Remote,,,,
60dcc2b1681e780fe958cf90,Professional JavaScript for Web Developers,https://www.amazon.com/Professional-JavaScript-Developers-Nicholas-Zakas/dp/1118026691,Amazon,33,Public,Variable,No,"Web Development, Programming Techniques ",Javascript,United States,Advanced,Self-paced,Book,Remote,Professional JavaScript for Web Developers [Nicholas C. Zakas] on Amazon.com. *FREE* shipping on qualifying offers. This book provides a developer-level introduction along with more advanced and useful features of JavaScript. Coverage includes: <ul> <li>JavaScript use with HTML to create dynamic web…,,,
60dcc2b1681e780fe958cf91,Learn JavaScript Events,http://www.youtube.com/playlist?list=PLyuRouwmQCjnEupVi5lpP6VrLg-eO-Zcp,YouTube,0,Public,4.3,No,"Web Development, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958cf92,JavaScript for the Web,https://sabe.io/classes/javascript,Sabe.io,0,Public,Variable,No,"Web Development, Programming Basics",Javascript,United States,Beginner,Self-paced,Text,Remote,"JavaScript is how you build interactivity on the web. Take this class to learn how to work with the DOM, create Objects, make AJAX calls, and much more!",0,0,0
60dcc2b1681e780fe958cf93,Working with Data and APIs in JavaScript,http://www.youtube.com/playlist?list=PLRqwX-V7Uu6YxDKpFzf_2D84p0cyk4T7X,YouTube,0,Public,4.6,No,"Web Development, Programming Basics",Javascript,United States,Intermediate ,Self-paced,Video,Remote,"This course is for aspiring developers who want to learn how to work with data in web applications. How do you retrieve, collect, and store data? The course ...",0,0,0
60dcc2b1681e780fe958cf94,"Python Web Development (Flask, PostgreSQL, Heroku)",https://www.udemy.com/flask-is-fun-and-easy-from-basics-to-building-scalable-apps/,Udemy,99,Public,6,No,"Web Development, Tutorial",Python,Remote,Intermediate,Self-paced,Video,Remote,"Learn to build scalable Python Web Applications with Flask, PostgreSQL, SQLAlchemy, git, and Heroku With Awesome Project",0,0,0
60dcc2b1681e780fe958cf95,Python Web App Course,https://www.udemy.com/the-complete-python-web-course-learn-by-building-8-apps/,Udemy,99,Public,30,No,"Web Development, Tutorial",Python,Remote,All,Self-paced,"Video,Interactive",Remote,Build Python Web Applications from Beginner to Expert using Python and Flask,0,0,0
60dcc2b1681e780fe958cf96,Python Statistics Package,https://docs.python.org/3/library/statistics.html,python,0,Public,0,No,"Statistics, Statistics",Python,United States,Intermediate,Self Paced,Text,Remote,,0,0,0
60dcc2b1681e780fe958cf97,Introduction to Statistical Methods with MATLAB,https://www.mathworks.com/learn/tutorials/introduction-to-statistical-methods-with-matlab.html,Mathworks,0,Public,2,No,"Statistics, Statistics",Matlab,United States,Intermediate,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958cf98,Statistics in MATLAB: A Primer,https://www.amazon.com/Statistics-MATLAB-Chapman-Computer-Analysis/dp/1466596562,Amazon,60,Public,,No,"Statistics, Statistics",Matlab,United States,Advanced,Self Paced,Book,,,0,0,0
60dcc2b1681e780fe958cf99,R Programming Software and Statistics Tutorials,http://www.youtube.com/playlist?list=PLqzoL9-eJTNBDdKgJgJzaQcY6OXmsXAHU,YouTube,0,Public,16,No,"Statistics, Tutorial",R,Remote,Beginner,Self-paced,Video,Remote,R Programming for Beginners and Intro Statistics Concepts Tutorials. How to use R Stats Software for beginners along with tutorials for the various concepts ...,,,
60dcc2b1681e780fe958cf9a,Statistics and R,https://www.edx.org/course/statistics-r-harvardx-ph525-1x-1,edX,0,Public,16,No,"Statistics, Tutorial",R,Remote,Beginner,Self-paced,Video,Remote,An introduction to basic statistical concepts and R programming skills necessary for analyzing data in the life sciences.,0,0,2
60dcc2b1681e780fe958cf9b,Statistics with SAS,https://www.coursera.org/learn/sas-statistics,SAS,399,Public,20,No,"Statistics, ",SAS,California,Intermediate,Self Paced,"Video, Text",Remote,,,,
60dcc2b1681e780fe958cf9c,"Statistical Thinking for Industrial Problem Solving, presented by JMP",https://www.coursera.org/learn/statistical-thinking-applied-statistics,SAS,399,Public,44,No,"Statistics, ",,California,Beginner,Self Paced,"Video, Text",Remote,,,,
60dcc2b1681e780fe958cf9d,Amazon EC2 - AWS Documentation,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/concepts.html,Amazon,0,Public,,No,"Cloud Computing, Tutorial, Cloud Services",,US,Beginner,Self-paced,Text,Remote,Use Amazon EC2 for scalable computing capacity in the AWS cloud so you can develop and deploy applications without hardware constraints.,,,
60dcc2b1681e780fe958cf9e,AWS Certified Solutions Architect,https://www.udemy.com/aws-certified-solutions-architect-associate/,Udemy,99,Public,8,No,"Cloud Computing, Tutorial, Cloud Services",,Remote,Beginner,Self-paced,Video,Remote,Want to pass the AWS Solutions Architect - Associate Exam? Want to become Amazon Web Services Certified? Do this course!,,,
60dcc2b1681e780fe958cf9f,AWS Lambda in Motion,https://www.manning.com/livevideo/production-ready-serverless?a_aid=gitconnected,Manning Publications,79,Public,,No,"Cloud Computing, Tutorial, Cloud Services",,Remote,Beginner,Self-paced,"Video, Interactive",Remote,The level of detail and pace are perfect for someone looking to tackle a complicated subject and being directly Interactive like this is great. Best resource for real-world Serverless usage I have seen so far.,,,
60dcc2b1681e780fe958cfa0,Building a Scalable Web App on AWS,https://www.airpair.com/aws/posts/building-a-scalable-web-app-on-amazon-web-services-p1,Air Pair,0,Public,,No,"Cloud Computing, Tutorial, Cloud Services",,Remote,Beginner,Self-paced,Text,Remote,"How to Think About AWS & Scalability, Key AWS Services, Architecture Concepts including Security, Dockers, Containers and more",,,
